id,user_id,role,activity_type_id,activity_type,activity_type_e,date,start,finish,target_id,target_role,activity2user_id
1656,12,介護,4,排泄,Excretion,2018-02-24,1519485790000.0,1519485792000.0,70,４階,17799
1656,12,介護,4,排泄,Excretion,2018-02-24,1519485790000.0,1519485792000.0,71,４階,17800
1656,12,介護,4,排泄,Excretion,2018-02-24,1519485790000.0,1519485792000.0,72,４階,17801
1669,12,介護,4,排泄,Excretion,2018-02-24,1519495149000.0,1519495151000.0,56,４階,17880
1669,12,介護,4,排泄,Excretion,2018-02-24,1519495149000.0,1519495151000.0,59,４階,17881
1669,12,介護,4,排泄,Excretion,2018-02-24,1519495149000.0,1519495151000.0,60,４階,17882
1669,12,介護,4,排泄,Excretion,2018-02-24,1519495149000.0,1519495151000.0,63,４階,17883
1669,12,介護,4,排泄,Excretion,2018-02-24,1519495149000.0,1519495151000.0,67,４階,17884
1669,12,介護,4,排泄,Excretion,2018-02-24,1519495149000.0,1519495151000.0,68,４階,17885
1669,12,介護,4,排泄,Excretion,2018-02-24,1519495149000.0,1519495151000.0,70,４階,17886
1669,12,介護,4,排泄,Excretion,2018-02-24,1519495149000.0,1519495151000.0,71,４階,17887
1669,12,介護,4,排泄,Excretion,2018-02-24,1519495149000.0,1519495151000.0,72,４階,17888
1670,12,介護,4,排泄,Excretion,2018-02-24,1519495187000.0,1519495188000.0,38,３階,17889
1670,12,介護,4,排泄,Excretion,2018-02-24,1519495187000.0,1519495188000.0,40,３階,17890
1671,12,介護,4,排泄,Excretion,2018-02-24,1519498250000.0,1519498252000.0,65,４階,17891
1671,12,介護,4,排泄,Excretion,2018-02-24,1519498250000.0,1519498252000.0,69,退去者,17892
1679,12,介護,4,排泄,Excretion,2018-02-24,1519504342000.0,1519504355000.0,65,４階,17946
1681,12,介護,4,排泄,Excretion,2018-02-24,1519504475000.0,1519504477000.0,61,４階,17948
1684,12,介護,4,排泄,Excretion,2018-02-24,1519504617000.0,1519504618000.0,71,４階,17951
1687,12,介護,4,排泄,Excretion,2018-02-24,1519504692000.0,1519504694000.0,67,４階,17954
1690,12,介護,4,排泄,Excretion,2018-02-24,1519505423000.0,1519505424000.0,56,４階,17957
1697,12,介護,4,排泄,Excretion,2018-02-24,1519511151000.0,1519511152000.0,70,４階,17989
1699,12,介護,4,排泄,Excretion,2018-02-24,1519511231000.0,1519511231000.0,63,４階,17991
1755,12,介護,4,排泄,Excretion,2018-02-26,1519606038000.0,1519606038000.0,63,４階,18156
1756,12,介護,4,排泄,Excretion,2018-02-26,1519606062000.0,1519606066000.0,61,４階,18157
1756,12,介護,4,排泄,Excretion,2018-02-26,1519606062000.0,1519606066000.0,70,４階,18158
1758,12,介護,4,排泄,Excretion,2018-02-26,1519608992000.0,1519609007000.0,71,４階,18160
1772,12,介護,4,排泄,Excretion,2018-02-26,1519618436000.0,1519618437000.0,59,４階,18219
1773,12,介護,4,排泄,Excretion,2018-02-26,1519618465000.0,1519618466000.0,61,４階,18221
1773,12,介護,4,排泄,Excretion,2018-02-26,1519618465000.0,1519618466000.0,70,４階,18220
1778,12,介護,4,排泄,Excretion,2018-02-26,1519621926000.0,1519621928000.0,63,４階,18247
1779,12,介護,4,排泄,Excretion,2018-02-26,1519621977000.0,1519621978000.0,60,４階,18248
1779,12,介護,4,排泄,Excretion,2018-02-26,1519621977000.0,1519621978000.0,61,４階,18249
1779,12,介護,4,排泄,Excretion,2018-02-26,1519621977000.0,1519621978000.0,70,４階,18250
1785,12,介護,4,排泄,Excretion,2018-02-26,1519626236000.0,1519626238000.0,68,４階,18288
1787,12,介護,4,排泄,Excretion,2018-02-26,1519626270000.0,1519626272000.0,61,４階,18290
1787,12,介護,4,排泄,Excretion,2018-02-26,1519626270000.0,1519626272000.0,70,４階,18291
1787,12,介護,4,排泄,Excretion,2018-02-26,1519626270000.0,1519626272000.0,71,４階,18292
1789,12,介護,4,排泄,Excretion,2018-02-26,1519626389000.0,1519626390000.0,65,４階,18309
1790,12,介護,4,排泄,Excretion,2018-02-26,1519630209000.0,1519630210000.0,65,４階,18310
1792,3,ケアマネジャー,4,排泄,Excretion,2018-02-26,1519631485000.0,1519631579000.0,92,２階,18312
1796,12,介護,4,排泄,Excretion,2018-02-26,1519633464000.0,1519633465000.0,63,４階,18336
1798,12,介護,4,排泄,Excretion,2018-02-26,1519633485000.0,1519633485000.0,59,４階,18338
1829,12,介護,4,排泄,Excretion,2018-02-27,1519722004000.0,1519722005000.0,63,４階,18511
1832,12,介護,4,排泄,Excretion,2018-02-27,1519724216000.0,1519724216000.0,70,４階,18514
1841,12,介護,4,排泄,Excretion,2018-02-27,1519726832000.0,1519726834000.0,65,４階,18525
1844,12,介護,4,排泄,Excretion,2018-02-27,1519731951000.0,1519731952000.0,69,退去者,18529
1846,12,介護,4,排泄,Excretion,2018-02-27,1519733706000.0,1519733707000.0,56,４階,18545
1846,12,介護,4,排泄,Excretion,2018-02-27,1519733706000.0,1519733707000.0,59,４階,18546
1846,12,介護,4,排泄,Excretion,2018-02-27,1519733706000.0,1519733707000.0,61,４階,18547
1846,12,介護,4,排泄,Excretion,2018-02-27,1519733706000.0,1519733707000.0,63,４階,18548
1846,12,介護,4,排泄,Excretion,2018-02-27,1519733706000.0,1519733707000.0,70,４階,18549
1846,12,介護,4,排泄,Excretion,2018-02-27,1519733706000.0,1519733707000.0,71,４階,18550
1846,12,介護,4,排泄,Excretion,2018-02-27,1519733706000.0,1519733707000.0,72,４階,18551
1855,12,介護,4,排泄,Excretion,2018-02-28,1519830076000.0,1519830078000.0,56,４階,18621
1855,12,介護,4,排泄,Excretion,2018-02-28,1519830076000.0,1519830078000.0,59,４階,18622
1855,12,介護,4,排泄,Excretion,2018-02-28,1519830076000.0,1519830078000.0,61,４階,18623
1855,12,介護,4,排泄,Excretion,2018-02-28,1519830076000.0,1519830078000.0,63,４階,18624
1855,12,介護,4,排泄,Excretion,2018-02-28,1519830076000.0,1519830078000.0,67,４階,18625
1855,12,介護,4,排泄,Excretion,2018-02-28,1519830076000.0,1519830078000.0,70,４階,18626
1855,12,介護,4,排泄,Excretion,2018-02-28,1519830076000.0,1519830078000.0,71,４階,18627
1855,12,介護,4,排泄,Excretion,2018-02-28,1519830076000.0,1519830078000.0,72,４階,18628
1856,12,介護,4,排泄,Excretion,2018-02-28,1519833284000.0,1519833291000.0,69,退去者,18629
1858,12,介護,4,排泄,Excretion,2018-02-28,1519834541000.0,1519834542000.0,65,４階,18645
1861,12,介護,4,排泄,Excretion,2018-02-28,1519840699000.0,1519840701000.0,56,４階,18670
1861,12,介護,4,排泄,Excretion,2018-02-28,1519840699000.0,1519840701000.0,59,４階,18671
1861,12,介護,4,排泄,Excretion,2018-02-28,1519840699000.0,1519840701000.0,60,４階,18672
1861,12,介護,4,排泄,Excretion,2018-02-28,1519840699000.0,1519840701000.0,61,４階,18673
1861,12,介護,4,排泄,Excretion,2018-02-28,1519840699000.0,1519840701000.0,63,４階,18674
1861,12,介護,4,排泄,Excretion,2018-02-28,1519840699000.0,1519840701000.0,67,４階,18675
1861,12,介護,4,排泄,Excretion,2018-02-28,1519840699000.0,1519840701000.0,70,４階,18676
1861,12,介護,4,排泄,Excretion,2018-02-28,1519840699000.0,1519840701000.0,71,４階,18677
1861,12,介護,4,排泄,Excretion,2018-02-28,1519840699000.0,1519840701000.0,72,４階,18678
1862,12,介護,4,排泄,Excretion,2018-02-28,1519846032000.0,1519846034000.0,65,４階,18679
1865,12,介護,4,排泄,Excretion,2018-02-28,1519850316000.0,1519850319000.0,59,４階,18710
1865,12,介護,4,排泄,Excretion,2018-02-28,1519850316000.0,1519850319000.0,69,退去者,18711
1870,12,介護,4,排泄,Excretion,2018-02-28,1519853554000.0,1519853555000.0,65,４階,18718
1870,12,介護,4,排泄,Excretion,2018-02-28,1519853554000.0,1519853555000.0,67,４階,18719
1874,12,介護,4,排泄,Excretion,2018-02-28,1519853630000.0,1519853630000.0,70,４階,18724
1875,12,介護,4,排泄,Excretion,2018-02-28,1519853651000.0,1519853653000.0,72,４階,18725
1988,12,介護,4,排泄,Excretion,2018-03-03,1520064507000.0,1520064509000.0,65,４階,19372
1998,12,介護,4,排泄,Excretion,2018-03-03,1520068217000.0,1520068219000.0,59,４階,19383
2003,12,介護,4,排泄,Excretion,2018-03-03,1520070511000.0,1520070513000.0,71,４階,19389
2018,12,介護,4,排泄,Excretion,2018-03-03,1520078815000.0,1520078817000.0,56,４階,19434
2018,12,介護,4,排泄,Excretion,2018-03-03,1520078815000.0,1520078817000.0,59,４階,19435
2018,12,介護,4,排泄,Excretion,2018-03-03,1520078815000.0,1520078817000.0,61,４階,19436
2018,12,介護,4,排泄,Excretion,2018-03-03,1520078815000.0,1520078817000.0,63,４階,19437
2018,12,介護,4,排泄,Excretion,2018-03-03,1520078815000.0,1520078817000.0,70,４階,19438
2018,12,介護,4,排泄,Excretion,2018-03-03,1520078815000.0,1520078817000.0,71,４階,19439
2018,12,介護,4,排泄,Excretion,2018-03-03,1520078815000.0,1520078817000.0,72,４階,19440
2019,12,介護,4,排泄,Excretion,2018-03-03,1520079772000.0,1520079780000.0,69,退去者,19441
2020,12,介護,4,排泄,Excretion,2018-03-03,1520084010000.0,1520084024000.0,65,４階,19442
2021,12,介護,4,排泄,Excretion,2018-03-03,1520084059000.0,1520084061000.0,56,４階,19443
2050,12,介護,4,排泄,Excretion,2018-03-04,1520122114000.0,1520122116000.0,61,４階,19574
2052,12,介護,4,排泄,Excretion,2018-03-04,1520122955000.0,1520122956000.0,65,４階,19576
2024,12,介護,4,排泄,Excretion,2018-03-04,1520175638000.0,1520175641000.0,65,４階,19460
2025,12,介護,4,排泄,Excretion,2018-03-04,1520175745000.0,1520175748000.0,56,４階,19461
2025,12,介護,4,排泄,Excretion,2018-03-04,1520175745000.0,1520175748000.0,59,４階,19462
2025,12,介護,4,排泄,Excretion,2018-03-04,1520175745000.0,1520175748000.0,61,４階,19463
2025,12,介護,4,排泄,Excretion,2018-03-04,1520175745000.0,1520175748000.0,63,４階,19464
2025,12,介護,4,排泄,Excretion,2018-03-04,1520175745000.0,1520175748000.0,67,４階,19465
2025,12,介護,4,排泄,Excretion,2018-03-04,1520175745000.0,1520175748000.0,70,４階,19466
2025,12,介護,4,排泄,Excretion,2018-03-04,1520175745000.0,1520175748000.0,71,４階,19467
2025,12,介護,4,排泄,Excretion,2018-03-04,1520175745000.0,1520175748000.0,72,４階,19468
2028,12,介護,4,排泄,Excretion,2018-03-04,1520187724000.0,1520187725000.0,56,４階,19499
2028,12,介護,4,排泄,Excretion,2018-03-04,1520187724000.0,1520187725000.0,59,４階,19500
2028,12,介護,4,排泄,Excretion,2018-03-04,1520187724000.0,1520187725000.0,61,４階,19501
2028,12,介護,4,排泄,Excretion,2018-03-04,1520187724000.0,1520187725000.0,63,４階,19502
2028,12,介護,4,排泄,Excretion,2018-03-04,1520187724000.0,1520187725000.0,67,４階,19503
2028,12,介護,4,排泄,Excretion,2018-03-04,1520187724000.0,1520187725000.0,70,４階,19505
2028,12,介護,4,排泄,Excretion,2018-03-04,1520187724000.0,1520187725000.0,71,４階,19504
2028,12,介護,4,排泄,Excretion,2018-03-04,1520187724000.0,1520187725000.0,72,４階,19506
2029,12,介護,4,排泄,Excretion,2018-03-04,1520191871000.0,1520191890000.0,65,４階,19507
2030,12,介護,4,排泄,Excretion,2018-03-04,1520192219000.0,1520192220000.0,56,４階,19508
2031,12,介護,4,排泄,Excretion,2018-03-04,1520192602000.0,1520192604000.0,69,退去者,19509
2038,12,介護,4,排泄,Excretion,2018-03-04,1520195208000.0,1520195227000.0,61,４階,19544
2041,12,介護,4,排泄,Excretion,2018-03-04,1520195351000.0,1520195353000.0,71,４階,19547
2042,12,介護,4,排泄,Excretion,2018-03-04,1520195385000.0,1520195385000.0,59,４階,19548
2049,12,介護,4,排泄,Excretion,2018-03-04,1520207904000.0,1520207905000.0,59,４階,19573
2101,3,ケアマネジャー,4,排泄,Excretion,2018-03-05,1520225779000.0,1520225829000.0,35,２階,19793
2189,3,ケアマネジャー,4,排泄,Excretion,2018-03-06,1520317549000.0,1520317592000.0,31,２階,20267
2159,12,介護,4,排泄,Excretion,2018-03-07,1520382180000.0,1520382194000.0,63,４階,20090
2160,12,介護,4,排泄,Excretion,2018-03-07,1520383013000.0,1520383015000.0,61,４階,20091
2161,12,介護,4,排泄,Excretion,2018-03-07,1520386258000.0,1520386259000.0,70,４階,20092
2168,12,介護,4,排泄,Excretion,2018-03-07,1520396093000.0,1520396094000.0,59,４階,20123
2169,12,介護,4,排泄,Excretion,2018-03-07,1520396124000.0,1520396126000.0,65,４階,20124
2169,12,介護,4,排泄,Excretion,2018-03-07,1520396124000.0,1520396126000.0,70,４階,20125
2178,12,介護,4,排泄,Excretion,2018-03-07,1520408206000.0,1520408208000.0,65,４階,20196
2179,12,介護,4,排泄,Excretion,2018-03-07,1520408233000.0,1520408234000.0,59,４階,20197
2180,12,介護,4,排泄,Excretion,2018-03-07,1520408246000.0,1520408256000.0,61,４階,20198
2215,12,介護,4,排泄,Excretion,2018-03-08,1520500888000.0,1520500889000.0,61,４階,20340
2223,12,介護,4,排泄,Excretion,2018-03-08,1520511114000.0,1520511116000.0,56,４階,20367
2223,12,介護,4,排泄,Excretion,2018-03-08,1520511114000.0,1520511116000.0,59,４階,20368
2223,12,介護,4,排泄,Excretion,2018-03-08,1520511114000.0,1520511116000.0,61,４階,20369
2223,12,介護,4,排泄,Excretion,2018-03-08,1520511114000.0,1520511116000.0,63,４階,20370
2223,12,介護,4,排泄,Excretion,2018-03-08,1520511114000.0,1520511116000.0,70,４階,20371
2223,12,介護,4,排泄,Excretion,2018-03-08,1520511114000.0,1520511116000.0,71,４階,20372
2223,12,介護,4,排泄,Excretion,2018-03-08,1520511114000.0,1520511116000.0,72,４階,20373
2224,12,介護,4,排泄,Excretion,2018-03-08,1520511158000.0,1520511160000.0,65,４階,20374
2239,12,介護,4,排泄,Excretion,2018-03-08,1520515790000.0,1520515791000.0,67,４階,20412
2242,12,介護,4,排泄,Excretion,2018-03-09,1520607997000.0,1520607998000.0,56,４階,20429
2242,12,介護,4,排泄,Excretion,2018-03-09,1520607997000.0,1520607998000.0,59,４階,20430
2242,12,介護,4,排泄,Excretion,2018-03-09,1520607997000.0,1520607998000.0,61,４階,20431
2242,12,介護,4,排泄,Excretion,2018-03-09,1520607997000.0,1520607998000.0,63,４階,20432
2242,12,介護,4,排泄,Excretion,2018-03-09,1520607997000.0,1520607998000.0,67,４階,20433
2242,12,介護,4,排泄,Excretion,2018-03-09,1520607997000.0,1520607998000.0,70,４階,20434
2242,12,介護,4,排泄,Excretion,2018-03-09,1520607997000.0,1520607998000.0,71,４階,20435
2242,12,介護,4,排泄,Excretion,2018-03-09,1520607997000.0,1520607998000.0,72,４階,20436
2245,12,介護,4,排泄,Excretion,2018-03-09,1520609177000.0,1520609178000.0,65,４階,20445
2246,12,介護,4,排泄,Excretion,2018-03-09,1520609187000.0,1520609190000.0,56,４階,20446
2249,12,介護,4,排泄,Excretion,2018-03-09,1520612567000.0,1520612571000.0,69,退去者,20464
2251,12,介護,4,排泄,Excretion,2018-03-09,1520618496000.0,1520618498000.0,56,４階,20480
2251,12,介護,4,排泄,Excretion,2018-03-09,1520618496000.0,1520618498000.0,59,４階,20481
2251,12,介護,4,排泄,Excretion,2018-03-09,1520618496000.0,1520618498000.0,60,４階,20483
2251,12,介護,4,排泄,Excretion,2018-03-09,1520618496000.0,1520618498000.0,61,４階,20482
2251,12,介護,4,排泄,Excretion,2018-03-09,1520618496000.0,1520618498000.0,63,４階,20484
2251,12,介護,4,排泄,Excretion,2018-03-09,1520618496000.0,1520618498000.0,67,４階,20485
2251,12,介護,4,排泄,Excretion,2018-03-09,1520618496000.0,1520618498000.0,70,４階,20486
2251,12,介護,4,排泄,Excretion,2018-03-09,1520618496000.0,1520618498000.0,71,４階,20487
2251,12,介護,4,排泄,Excretion,2018-03-09,1520618496000.0,1520618498000.0,72,４階,20488
2253,12,介護,4,排泄,Excretion,2018-03-09,1520623434000.0,1520623436000.0,69,退去者,20490
2258,12,介護,4,排泄,Excretion,2018-03-09,1520628219000.0,1520628221000.0,61,４階,20509
2262,12,介護,4,排泄,Excretion,2018-03-09,1520628299000.0,1520628302000.0,71,４階,20513
2263,12,介護,4,排泄,Excretion,2018-03-09,1520628326000.0,1520628331000.0,67,４階,20514
2266,12,介護,4,排泄,Excretion,2018-03-09,1520631084000.0,1520631085000.0,65,４階,20519
2270,12,介護,4,排泄,Excretion,2018-03-09,1520631147000.0,1520631148000.0,70,４階,20523
2271,12,介護,4,排泄,Excretion,2018-03-09,1520631171000.0,1520631172000.0,63,４階,20524
2274,12,介護,4,排泄,Excretion,2018-03-09,1520633834000.0,1520633835000.0,59,４階,20527
2484,12,介護,4,排泄,Excretion,2018-03-11,1520735414000.0,1520735416000.0,61,４階,21046
2484,12,介護,4,排泄,Excretion,2018-03-11,1520735414000.0,1520735416000.0,70,４階,21047
2485,12,介護,4,排泄,Excretion,2018-03-11,1520735467000.0,1520735468000.0,59,４階,21048
2512,12,介護,4,排泄,Excretion,2018-03-11,1520748158000.0,1520748159000.0,59,４階,21106
2512,12,介護,4,排泄,Excretion,2018-03-11,1520748158000.0,1520748159000.0,70,４階,21107
2512,12,介護,4,排泄,Excretion,2018-03-11,1520748158000.0,1520748159000.0,71,４階,21108
2515,12,介護,4,排泄,Excretion,2018-03-11,1520752116000.0,1520752118000.0,65,４階,21127
2606,12,介護,4,排泄,Excretion,2018-03-12,1520849178000.0,1520849179000.0,71,４階,21425
2609,12,介護,4,排泄,Excretion,2018-03-12,1520849548000.0,1520849549000.0,59,４階,21428
2614,12,介護,4,排泄,Excretion,2018-03-12,1520856677000.0,1520856678000.0,56,４階,21451
2614,12,介護,4,排泄,Excretion,2018-03-12,1520856677000.0,1520856678000.0,59,４階,21452
2614,12,介護,4,排泄,Excretion,2018-03-12,1520856677000.0,1520856678000.0,61,４階,21453
2614,12,介護,4,排泄,Excretion,2018-03-12,1520856677000.0,1520856678000.0,63,４階,21454
2614,12,介護,4,排泄,Excretion,2018-03-12,1520856677000.0,1520856678000.0,65,４階,21455
2614,12,介護,4,排泄,Excretion,2018-03-12,1520856677000.0,1520856678000.0,70,４階,21456
2614,12,介護,4,排泄,Excretion,2018-03-12,1520856677000.0,1520856678000.0,71,４階,21457
2614,12,介護,4,排泄,Excretion,2018-03-12,1520856677000.0,1520856678000.0,72,４階,21458
2615,12,介護,4,排泄,Excretion,2018-03-12,1520856710000.0,1520856713000.0,56,４階,21459
2618,12,介護,4,排泄,Excretion,2018-03-12,1520857011000.0,1520857011000.0,56,４階,21463
2618,12,介護,4,排泄,Excretion,2018-03-12,1520857011000.0,1520857011000.0,59,４階,21464
2618,12,介護,4,排泄,Excretion,2018-03-12,1520857011000.0,1520857011000.0,61,４階,21465
2618,12,介護,4,排泄,Excretion,2018-03-12,1520857011000.0,1520857011000.0,63,４階,21466
2618,12,介護,4,排泄,Excretion,2018-03-12,1520857011000.0,1520857011000.0,65,４階,21467
2618,12,介護,4,排泄,Excretion,2018-03-12,1520857011000.0,1520857011000.0,70,４階,21468
2618,12,介護,4,排泄,Excretion,2018-03-12,1520857011000.0,1520857011000.0,71,４階,21469
2618,12,介護,4,排泄,Excretion,2018-03-12,1520857011000.0,1520857011000.0,72,４階,21470
2621,12,介護,4,排泄,Excretion,2018-03-12,1520859823000.0,1520859825000.0,67,４階,21473
2624,12,介護,4,排泄,Excretion,2018-03-12,1520865019000.0,1520865024000.0,59,４階,21490
2625,12,介護,4,排泄,Excretion,2018-03-12,1520866022000.0,1520866023000.0,56,４階,21491
2625,12,介護,4,排泄,Excretion,2018-03-12,1520866022000.0,1520866023000.0,59,４階,21492
2625,12,介護,4,排泄,Excretion,2018-03-12,1520866022000.0,1520866023000.0,61,４階,21493
